Project,MethodName,Release,LOC,CyclomaticComplexity,ParameterCount,NumberOfBranches,NR,NAuth,stmtAdded,stmtDeleted,elseAdded,avgChurn,IsBuggy
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/getUrLedgerZnode(String, long)",4.2.0,3,1,2,0,3,1,207,2,0,69.66666666666667,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/getUrLedgerZnode(long),4.2.0,3,1,1,0,2,1,201,1,0,101.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/markLedgerUnderreplicated(long, String)",4.2.0,48,10,2,3,3,1,206,7,0,71.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/markLedgerReplicated(long),4.2.0,42,9,1,3,2,1,218,0,0,109.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/getLedgerToRereplicateFromHierarchy(String, long, Watcher)",4.2.0,66,11,3,6,5,1,232,5,0,47.4,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/pollLedgerToRereplicate(),4.2.0,16,3,0,0,4,1,222,2,0,56.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/process(WatchedEvent),4.2.0,2,1,1,0,2,1,218,0,0,109.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/getLedgerToRereplicate(),4.2.0,32,6,0,3,2,1,289,1,0,145.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/process(WatchedEvent),4.2.0,9,2,1,1,1,1,89,1,0,90.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/waitIfLedgerReplicationDisabled(),4.2.0,8,2,0,1,1,1,89,1,0,90.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/releaseUnderreplicatedLedger(long),4.2.0,18,5,1,1,1,1,89,1,0,90.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/close(),4.2.0,17,4,0,1,3,2,99,7,0,35.333333333333336,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/disableLedgerReplication(),4.2.0,23,4,0,0,3,2,98,6,0,34.666666666666664,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/enableLedgerReplication(),4.2.0,21,4,0,0,0,0,0,0,0,0.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/isLedgerReplicationEnabled(),4.2.0,21,4,0,1,1,1,2,1,0,3.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/notifyLedgerReplicationEnabled(GenericCallback),4.2.0,28,5,1,2,0,0,0,0,0,0.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java/process(WatchedEvent),4.2.0,5,2,1,1,0,0,0,0,0,0.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java/ZkVersion(int),4.2.0,3,1,1,0,1,1,65,0,0,65.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java/compare(Version),4.2.0,22,7,1,6,2,1,72,3,4,37.5,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java/getZnodeVersion(),4.2.0,3,1,0,0,1,1,65,0,0,65.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java/setZnodeVersion(int),4.2.0,4,1,1,0,1,1,65,0,0,65.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java/toString(),4.2.0,4,1,0,0,1,1,65,0,0,65.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/reset(),4.2.0,3,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/getName(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/getVersion(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/init(Configuration, int)",4.2.0,5,1,2,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/close(),4.2.0,4,1,0,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/createTable(String),4.2.0,4,1,1,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/createScannableTable(String),4.2.0,4,1,1,0,1,1,77,0,0,77.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java/createInMemoryTable(String),4.2.0,8,2,1,1,1,1,77,0,0,77.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/InMemoryMetastoreCursor(NavigableMap, Set, ScheduledExecutorService)",4.2.0,6,1,3,0,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/hasMoreEntries(),4.2.0,4,1,0,0,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/readEntries(int),4.2.0,8,2,1,1,1,1,94,0,0,94.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/asyncReadEntries(int, ReadEntriesCallback, Object)",4.2.0,14,2,3,1,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/run(),4.2.0,9,2,0,1,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/unsafeReadEntries(int),4.2.0,13,2,1,1,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java/close(),4.2.0,4,1,0,0,1,1,94,0,0,94.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/MetadataVersion(int),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/MetadataVersion(MetadataVersion),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/incrementVersion(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/compare(Version),4.2.0,22,7,1,6,1,1,200,0,4,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/equals(Object),4.2.0,9,2,1,1,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/toString(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/hashCode(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/InMemoryMetastoreTable(InMemoryMetaStore, String)",4.2.0,5,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/getName(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/cloneValue(Value, Version, Set)",4.2.0,24,6,3,6,1,1,200,0,1,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/get(String, MetastoreCallback, Object)",4.2.0,9,1,3,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/run(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/get(String, Set, MetastoreCallback, Object)",4.2.0,10,1,4,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/run(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/scheduleGet(String, Set, MetastoreCallback, Object)",4.2.0,13,4,4,3,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/put(String, Value, Version, MetastoreCallback, Object)",4.2.0,15,2,5,1,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/run(),4.2.0,9,2,0,1,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/remove(String, Version, MetastoreCallback, Object)",4.2.0,14,2,4,1,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/run(),4.2.0,9,2,0,1,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/openCursor(MetastoreCallback, Object)",4.2.0,5,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/openCursor(Set, MetastoreCallback, Object)",4.2.0,6,1,3,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/openCursor(String, boolean, String, boolean, Order, MetastoreCallback, Object)",4.2.0,8,1,7,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/openCursor(String, boolean, String, boolean, Order, Set, MetastoreCallback, Object)",4.2.0,14,1,8,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/run(),4.2.0,6,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/get(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/remove(String, Version)",4.2.0,11,3,2,2,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/Result(Code, T)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/put(String, Value, Version)",4.2.0,21,5,3,4,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/openCursor(String, boolean, String, boolean, Order, Set)",4.2.0,49,11,6,10,1,1,200,0,1,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java/close(),4.2.0,4,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/Code(int, String)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/getCode(),4.2.0,3,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/getDescription(),4.2.0,3,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/get(int),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/MSException(Code, String)",4.2.0,4,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/MSException(Code, String, Throwable)",4.2.0,4,1,3,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/getCode(),4.2.0,3,1,0,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/create(Code),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/create(Code, String)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/create(Code, String, Throwable)",4.2.0,21,10,3,9,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/BadVersionException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/BadVersionException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/NoKeyException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/NoKeyException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/NoEntriesException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/NoEntriesException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/KeyExistsException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/KeyExistsException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/MSInterruptedException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/MSInterruptedException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/IllegalOpException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/IllegalOpException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/ServiceDownException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/ServiceDownException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/OperationFailureException(String),4.2.0,3,1,1,0,1,1,200,0,0,200.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java/OperationFailureException(String, Throwable)",4.2.0,3,1,2,0,1,1,200,0,0,200.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/getName(),4.2.0,1,1,0,0,1,1,79,0,0,79.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/getVersion(),4.2.0,1,1,0,0,1,1,79,0,0,79.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/init(Configuration, int)",4.2.0,2,1,2,0,1,1,79,0,0,79.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/close(),4.2.0,1,1,0,0,1,1,79,0,0,79.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/createTable(String),4.2.0,2,1,1,0,1,1,79,0,0,79.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java/createScannableTable(String),4.2.0,2,1,1,0,1,1,79,0,0,79.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java/complete(int, T, Object)",4.2.0,1,1,3,0,1,1,25,0,0,25.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/hasMoreEntries(),4.2.0,4,1,0,0,1,1,84,0,0,84.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/readEntries(int),4.2.0,5,1,1,0,1,1,84,0,0,84.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/asyncReadEntries(int, ReadEntriesCallback, Object)",4.2.0,4,1,3,0,1,1,84,0,0,84.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/close(),4.2.0,4,1,0,0,1,1,84,0,0,84.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/hasMoreEntries(),4.2.0,1,1,0,0,1,1,84,0,0,84.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/readEntries(int),4.2.0,2,1,1,0,1,1,84,0,0,84.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java/asyncReadEntries(int, ReadEntriesCallback, Object)",4.2.0,1,1,3,0,1,1,84,0,0,84.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java/MetastoreException(String),4.2.0,3,1,1,0,1,1,34,0,0,34.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java/MetastoreException(String, Throwable)",4.2.0,3,1,2,0,1,1,34,0,0,34.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java/MetastoreException(Throwable),4.2.0,3,1,1,0,1,1,34,0,0,34.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java/createMetaStore(String),4.2.0,8,2,1,0,1,1,33,0,0,33.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java/openCursor(String, boolean, String, boolean, Order, MetastoreCallback, Object)",4.2.0,5,1,7,0,1,1,104,0,0,104.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java/openCursor(String, boolean, String, boolean, Order, Set, MetastoreCallback, Object)",4.2.0,5,1,8,0,1,1,104,0,0,104.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/getName(),4.2.0,1,1,0,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/get(String, MetastoreCallback, Object)",4.2.0,1,1,3,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/get(String, Set, MetastoreCallback, Object)",4.2.0,2,1,4,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/put(String, Value, Version, MetastoreCallback, Object)",4.2.0,1,1,5,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/remove(String, Version, MetastoreCallback, Object)",4.2.0,2,1,4,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/openCursor(MetastoreCallback, Object)",4.2.0,1,1,2,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/openCursor(Set, MetastoreCallback, Object)",4.2.0,2,1,3,0,1,1,172,0,0,172.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java/close(),4.2.0,1,1,0,0,1,1,172,0,0,172.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java/MetastoreTableItem(String, Versioned)",4.2.0,4,1,2,0,1,1,70,0,0,70.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java/getKey(),4.2.0,3,1,0,0,1,1,70,0,0,70.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java/setKey(String),4.2.0,3,1,1,0,1,1,70,0,0,70.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java/getValue(),4.2.0,3,1,0,0,1,1,70,0,0,70.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java/setValue(Versioned),4.2.0,3,1,1,0,1,1,70,0,0,70.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/MultiMetastoreCallback(int),4.2.0,3,1,1,0,1,1,140,0,0,140.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/complete(int, T, Object)",4.2.0,11,3,3,2,1,1,140,0,0,140.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/waitUntilAllFinished(),4.2.0,6,2,0,1,1,1,140,0,0,140.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/complete(int, T, Object)",4.2.0,6,1,3,0,1,1,140,0,0,140.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/getResult(),4.2.0,8,2,0,1,1,1,140,0,0,140.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java/cleanTable(MetastoreTable, int)",4.2.0,37,4,2,4,1,1,140,0,0,140.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java/Value(),4.2.0,3,1,0,0,1,1,154,0,0,154.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java/Value(Value),4.2.0,3,1,1,0,1,1,154,0,0,154.0,no
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java/getField(String),4.2.0,3,1,1,0,1,1,154,0,0,154.0,no
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java/setField(String, byte[])",4.2.0,4,1,2,0,1,1,154,0,0,154.0,no
